mitigation,tRH,trace,ipc_0,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0
Chronus+PB,32,jp2_encode,3.6292256161771714,0,0,0,0,0,0,0,606423.6995818876,100000002
Chronus+PB,20,jp2_encode,3.117392067160096,0,0,0,0,0,0,0,686879.9145979062,100000002
Graphene,1024,jp2_encode,3.7984858476017123,0,0,0,0,0,0,0,579676.7806875,100000002
Graphene,512,jp2_encode,3.7984858476017123,0,0,0,0,0,0,0,579676.7806875,100000002
Graphene,256,jp2_encode,3.7984858476017123,0,0,0,0,0,0,0,579676.7806875,100000002
Graphene,128,jp2_encode,3.7984858476017123,0,0,0,0,0,0,0,579676.7806875,100000002
Graphene,64,jp2_encode,3.7984858476017123,19,0,0,0,0,0,0,579665.1688125,100000002
Graphene,32,jp2_encode,3.744997507329709,362,0,0,0,0,0,0,588908.1169375001,100000002
Graphene,20,jp2_encode,3.735563987968496,420,0,0,0,0,0,0,590422.6173750001,100000002
Hydra,1024,jp2_encode,3.7937814990558225,0,0,0,0,0,0,0,580149.0185,100000002
Hydra,512,jp2_encode,3.7937814990558225,0,0,0,0,0,0,0,580149.0185,100000002
Hydra,256,jp2_encode,3.7937814990558225,0,0,0,0,0,0,0,580149.0185,100000002
Hydra,128,jp2_encode,3.7937009012125995,0,0,0,0,0,0,0,580058.7744374999,100000002
Hydra,64,jp2_encode,3.79139495161365,28,0,0,0,0,0,0,580418.0606250002,100000002
Hydra,32,jp2_encode,3.7142890889825906,373,0,0,0,0,0,0,593608.856375,100000002
Hydra,20,jp2_encode,3.6980137672612186,451,0,0,0,0,0,0,596224.2665625,100000002
PARA,1024,jp2_encode,3.765112483486217,227,0,0,0,0,0,0,585160.7858125,100000002
PARA,512,jp2_encode,3.732082672645861,437,0,0,0,0,0,0,590739.8321875001,100000002
PARA,256,jp2_encode,3.6694566033925153,899,0,0,0,0,0,0,601394.738125,100000002
PARA,128,jp2_encode,3.549945009577929,1789,0,0,0,0,0,0,622623.69175,100000002
PARA,64,jp2_encode,3.318627896066948,3822,0,0,0,0,0,0,668085.450625,100000002
PARA,32,jp2_encode,2.9247025402093945,8130,0,0,0,0,0,0,762194.1739375,100000002
PARA,20,jp2_encode,2.5584811075746363,13414,0,0,0,0,0,0,875377.1206875001,100000002
PRAC-4,1024,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-4,512,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-4,256,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-4,128,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-4,64,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,588915.5460000001,100000002
PRAC-4,32,jp2_encode,3.536229269298352,0,0,0,0,0,0,0,617406.4309375001,100000002
PRAC-4,20,jp2_encode,2.867042237724128,0,0,0,0,0,0,0,736774.667625,100000002
PRAC-2,1024,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-2,512,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-2,256,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-2,128,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-2,64,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,588784.9359374999,100000002
PRAC-2,32,jp2_encode,3.5673404706777463,0,0,0,0,0,0,0,612537.6510000001,100000002
PRAC-2,20,jp2_encode,2.987620317443018,0,0,0,0,0,0,0,711400.671875,100000002
PRAC-1,1024,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-1,512,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-1,256,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-1,128,jp2_encode,3.7426464297287083,0,0,0,0,0,0,0,589035.5813750001,100000002
PRAC-1,64,jp2_encode,3.7403237639146587,0,0,0,0,0,0,0,589242.617125,100000002
PRAC-1,32,jp2_encode,3.160404693605408,0,0,0,0,0,0,0,678426.3446875,100000002
PRAC-1,20,jp2_encode,3.160404693605408,0,0,0,0,0,0,0,678426.3446875,100000002
PRAC-RFM,1024,jp2_encode,3.7380039791799162,0,24,0,0,0,0,0,589924.4521875,100000002
PRAC-RFM,512,jp2_encode,3.7380039791799162,0,24,0,0,0,0,0,589924.4521875,100000002
PRAC-RFM,256,jp2_encode,3.7380039791799162,0,24,0,0,0,0,0,589924.4521875,100000002
PRAC-RFM,128,jp2_encode,3.7356841395443863,0,35,0,0,0,0,0,590432.4894375,100000002
PRAC-RFM,64,jp2_encode,3.719308342557218,0,122,0,0,0,0,0,593640.8865624999,100000002
PRAC-RFM,32,jp2_encode,3.5813428230321023,0,826,0,0,0,0,0,622058.481625,100000002
PRAC-RFM,20,jp2_encode,0.9868825547215017,0,24018,0,0,0,0,0,2261087.917375,100000002
RFM,1024,jp2_encode,3.795883144650741,0,24,0,0,0,0,0,580293.2098750002,100000002
RFM,512,jp2_encode,3.7928977005823654,0,34,0,0,0,0,0,581005.1934375,100000002
RFM,256,jp2_encode,3.7810004504305748,0,103,0,0,0,0,0,583330.1225,100000002
RFM,128,jp2_encode,3.733331078401407,0,387,0,0,0,0,0,592756.579375,100000002
RFM,64,jp2_encode,3.6190927405163036,0,1101,0,0,0,0,0,615712.3060625,100000002
RFM,32,jp2_encode,3.441649924187337,0,2630,0,0,0,0,0,657967.017375,100000002
RFM,20,jp2_encode,3.2134516239129254,0,4682,0,0,0,0,0,719779.8556875001,100000002
Dummy,0,jp2_encode,3.7984858476017123,0,0,0,0,0,0,0,579676.7806875,100000002
Chronus,1024,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,6350364.010230244,100000001
Chronus,512,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,6350364.010230244,100000001
Chronus,256,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,6350364.010230244,100000001
Chronus,128,459.GemsFDTD,0.49514127281529263,0,0,0,0,0,0,0,6353353.228671458,100000001
Chronus,64,459.GemsFDTD,0.4913833329104161,0,0,0,0,0,0,0,6382894.377443839,100000001
Chronus,32,459.GemsFDTD,0.45070415063679153,0,0,0,0,0,0,0,6734163.723467419,100000001
Chronus,20,459.GemsFDTD,0.40726240826526344,0,0,0,0,0,0,0,7187146.627002819,100000001
Chronus+PB,1024,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,6350364.010230244,100000001
Chronus+PB,512,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,6350364.010230244,100000001
Chronus+PB,256,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,6350321.481002107,100000001
Chronus+PB,128,459.GemsFDTD,0.4934452923846643,0,0,0,0,0,0,0,6366061.757063089,100000001
Chronus+PB,64,459.GemsFDTD,0.4507271587941017,0,0,0,0,0,0,0,6721958.053653825,100000001
Chronus+PB,32,459.GemsFDTD,0.3335333488335173,0,0,0,0,0,0,0,8169162.5775824,100000001
Graphene,1024,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,5741526.8461875,100000001
Graphene,512,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,5741526.8461875,100000001
Graphene,256,459.GemsFDTD,0.49489130393093395,254,0,0,0,0,0,0,5747496.4329375,100000001
Graphene,128,459.GemsFDTD,0.4614003498632714,18574,0,0,0,0,0,0,6093770.220625001,100000001
Graphene,64,459.GemsFDTD,0.42094908231522415,50903,0,0,0,0,0,0,6590259.896125,100000001
Graphene,32,459.GemsFDTD,0.3654971705183026,117805,0,0,0,0,0,0,7458121.095249999,100000001
Graphene,20,459.GemsFDTD,0.31920685129490745,197448,0,0,0,0,0,0,8417335.440187499,100000001
Hydra,1024,459.GemsFDTD,0.49465460411194695,0,0,0,0,0,0,0,5745366.191187501,100000001
Hydra,512,459.GemsFDTD,0.4945183971424591,235,0,0,0,0,0,0,5748046.596,100000001
Hydra,256,459.GemsFDTD,0.48090775319423856,4386,0,0,0,0,0,0,5887209.240875,100000001
Hydra,128,459.GemsFDTD,0.4404818642496135,23461,0,0,0,0,0,0,6350687.833625,100000001
Hydra,64,459.GemsFDTD,0.40156081628061174,57151,0,0,0,0,0,0,6882433.918187501,100000001
Hydra,32,459.GemsFDTD,0.3503384681215908,124982,0,0,0,0,0,0,7764182.727624999,100000001
Hydra,20,459.GemsFDTD,0.3084612420041873,206433,0,0,0,0,0,0,8702657.0151875,100000001
PARA,1024,459.GemsFDTD,0.40573467082089193,70283,0,0,0,0,0,0,6806689.1968125,100000001
PARA,512,459.GemsFDTD,0.35288637425511554,138434,0,0,0,0,0,0,7695810.043937501,100000001
PARA,256,459.GemsFDTD,0.2912893299868928,269379,0,0,0,0,0,0,9152497.1783125,100000001
PARA,128,459.GemsFDTD,0.23269849910121138,516111,0,0,0,0,0,0,11295917.3235,100000001
PARA,64,459.GemsFDTD,0.18174157493637877,959650,0,0,0,0,0,0,14354790.3416875,100000001
PARA,32,459.GemsFDTD,0.14171840230342514,1664896,0,0,0,0,0,0,18390635.8584375,100000001
PARA,20,459.GemsFDTD,0.12221824524056187,2251556,0,0,0,0,0,0,21361252.899312496,100000001
PRAC-4,1024,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083137.704812501,100000001
PRAC-4,512,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083137.704812501,100000001
PRAC-4,256,459.GemsFDTD,0.39952322097854864,0,0,0,0,0,0,0,7083461.033,100000001
PRAC-4,128,459.GemsFDTD,0.3981750483011215,0,0,0,0,0,0,0,7099055.814125,100000001
PRAC-4,64,459.GemsFDTD,0.3593326492789624,0,0,0,0,0,0,0,7603831.768999999,100000001
PRAC-4,32,459.GemsFDTD,0.26600126539460694,0,0,0,0,0,0,0,9412542.102000002,100000001
PRAC-2,1024,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083137.704812501,100000001
PRAC-2,512,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083137.704812501,100000001
PRAC-2,256,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083065.529875001,100000001
PRAC-2,128,459.GemsFDTD,0.39807536850841635,0,0,0,0,0,0,0,7100737.512500001,100000001
PRAC-2,64,459.GemsFDTD,0.3732160594435842,0,0,0,0,0,0,0,7414413.488750001,100000001
PRAC-2,32,459.GemsFDTD,0.2603812309784515,0,0,0,0,0,0,0,9586314.4763125,100000001
PRAC-1,1024,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083137.704812501,100000001
PRAC-1,512,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083137.704812501,100000001
PRAC-1,256,459.GemsFDTD,0.39954970668596845,0,0,0,0,0,0,0,7083112.31425,100000001
PRAC-1,128,459.GemsFDTD,0.39786167098613806,0,0,0,0,0,0,0,7103608.6565000005,100000001
PRAC-1,64,459.GemsFDTD,0.3639137621921117,0,0,0,0,0,0,0,7549574.19675,100000001
PRAC-1,32,459.GemsFDTD,0.11202811637721698,0,0,0,0,0,0,0,19351684.9655625,100000001
PRAC-1,20,459.GemsFDTD,0.11202811637721698,0,0,0,0,0,0,0,19351684.9655625,100000001
PRAC-RFM,1024,459.GemsFDTD,0.37764061610585553,0,12986,0,0,0,0,0,7501532.877687501,100000001
PRAC-RFM,512,459.GemsFDTD,0.37764061610585553,0,12986,0,0,0,0,0,7501532.877687501,100000001
PRAC-RFM,256,459.GemsFDTD,0.37764061610585553,0,12986,0,0,0,0,0,7501532.877687501,100000001
PRAC-RFM,128,459.GemsFDTD,0.3680259763625088,0,19382,0,0,0,0,0,7703755.899875,100000001
PRAC-RFM,64,459.GemsFDTD,0.32177919709288716,0,58751,0,0,0,0,0,8876388.322250001,100000001
PRAC-RFM,32,459.GemsFDTD,0.22647155604815736,0,221956,0,0,0,0,0,13279479.958937503,100000001
RFM,1024,459.GemsFDTD,0.46903490455006114,0,12165,0,0,0,0,0,6073051.1850000005,100000001
RFM,512,459.GemsFDTD,0.45775153628623627,0,18059,0,0,0,0,0,6227581.5658125,100000001
RFM,256,459.GemsFDTD,0.4091839712885103,0,49862,0,0,0,0,0,7020465.0443750005,100000001
RFM,128,459.GemsFDTD,0.34496021734259674,0,114698,0,0,0,0,0,8514578.891500002,100000001
RFM,64,459.GemsFDTD,0.25609982658456515,0,265416,0,0,0,0,0,12094354.129500002,100000001
RFM,32,459.GemsFDTD,0.19580800060008102,0,582306,0,0,0,0,0,18992175.244500004,100000001
RFM,20,459.GemsFDTD,0.14520466414975391,0,960421,0,0,0,0,0,28865128.05125,100000001
Dummy,0,459.GemsFDTD,0.4955030276324792,0,0,0,0,0,0,0,5741526.8461875,100000001
Chronus,1024,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus,512,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus,256,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus,128,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus,64,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus,32,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus,20,526.blender,3.479280086848398,0,0,0,0,0,0,0,673997.5771304563,100000000
Chronus+PB,1024,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus+PB,512,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus+PB,256,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus+PB,128,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus+PB,64,526.blender,3.479280086848398,0,0,0,0,0,0,0,674130.0016191938,100000000
Chronus+PB,32,526.blender,3.4765918636208104,0,0,0,0,0,0,0,674271.956262875,100000000
Chronus+PB,20,526.blender,2.4266163904105458,0,0,0,0,0,0,0,873083.5001720939,100000000
Graphene,1024,526.blender,3.479280086848398,0,0,0,0,0,0,0,646096.5765625001,100000000
Graphene,512,526.blender,3.479280086848398,0,0,0,0,0,0,0,646096.5765625001,100000000
Graphene,256,526.blender,3.479280086848398,0,0,0,0,0,0,0,646096.5765625001,100000000
Graphene,128,526.blender,3.479280086848398,0,0,0,0,0,0,0,646096.5765625001,100000000
Graphene,64,526.blender,3.479280086848398,1,0,0,0,0,0,0,646097.8003125001,100000000
Graphene,32,526.blender,3.4640055529394616,172,0,0,0,0,0,0,649077.6019375001,100000000
Graphene,20,526.blender,3.428535771799402,584,0,0,0,0,0,0,656352.3605000001,100000000
Hydra,1024,526.blender,3.474152668929197,0,0,0,0,0,0,0,647347.6190625001,100000000
Hydra,512,526.blender,3.474152668929197,0,0,0,0,0,0,0,647347.6190625001,100000000
Hydra,256,526.blender,3.474152668929197,0,0,0,0,0,0,0,647347.6190625001,100000000
Hydra,128,526.blender,3.474152668929197,0,0,0,0,0,0,0,647347.6190625001,100000000
Hydra,64,526.blender,3.4732931542781245,7,0,0,0,0,0,0,647627.8796875,100000000
Hydra,32,526.blender,3.4427592558668665,216,0,0,0,0,0,0,653693.4718125,100000000
Hydra,20,526.blender,3.3938657573369015,683,0,0,0,0,0,0,663820.2714374999,100000000
PARA,1024,526.blender,3.43439050283873,511,0,0,0,0,0,0,655082.9166250001,100000000
PARA,512,526.blender,3.384113765241456,1014,0,0,0,0,0,0,665286.4398125,100000000
PARA,256,526.blender,3.3095887988158554,2051,0,0,0,0,0,0,681010.4305,100000000
PARA,128,526.blender,3.1521818551712393,4159,0,0,0,0,0,0,716672.275125,100000000
PARA,64,526.blender,2.9280368192431516,8153,0,0,0,0,0,0,773895.11325,100000000
PARA,32,526.blender,2.579252165436948,15976,0,0,0,0,0,0,882529.7589375001,100000000
PARA,20,526.blender,2.33223265168159,23221,0,0,0,0,0,0,977999.4928750002,100000000
PRAC-4,1024,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-4,512,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-4,256,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-4,128,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-4,64,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-4,32,526.blender,3.42849345483457,0,0,0,0,0,0,0,657263.068125,100000000
PRAC-4,20,526.blender,2.1811441051810503,0,0,0,0,0,0,0,947063.9067500001,100000000
PRAC-2,1024,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-2,512,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-2,256,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-2,128,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-2,64,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-2,32,526.blender,3.415949903591646,0,0,0,0,0,0,0,659445.0718125,100000000
PRAC-2,20,526.blender,2.4373169605429092,0,0,0,0,0,0,0,856049.5383125001,100000000
PRAC-1,1024,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-1,512,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-1,256,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-1,128,526.blender,3.432398533322377,0,0,0,0,0,0,0,656919.833125,100000000
PRAC-1,64,526.blender,3.432398533322377,0,0,0,0,0,0,0,656866.6469375,100000000
PRAC-1,32,526.blender,2.738153652039815,0,0,0,0,0,0,0,776307.6225625,100000000
PRAC-1,20,526.blender,2.738153652039815,0,0,0,0,0,0,0,776307.6225625,100000000
PRAC-RFM,1024,526.blender,3.4264982209278587,0,36,0,0,0,0,0,658293.4915625001,100000000
PRAC-RFM,512,526.blender,3.4264982209278587,0,36,0,0,0,0,0,658293.4915625001,100000000
PRAC-RFM,256,526.blender,3.4264982209278587,0,36,0,0,0,0,0,658293.4915625001,100000000
PRAC-RFM,128,526.blender,3.4265442458350868,0,49,0,0,0,0,0,658259.1945,100000000
PRAC-RFM,64,526.blender,3.4129615953766113,0,141,0,0,0,0,0,661673.7340625001,100000000
PRAC-RFM,32,526.blender,3.3410835334363944,0,687,0,0,0,0,0,679215.136125,100000000
PRAC-RFM,20,526.blender,0.7912449568420186,0,34267,0,0,0,0,0,2838599.360375,100000000
RFM,1024,526.blender,3.4724689122011934,0,32,0,0,0,0,0,647803.9704374999,100000000
RFM,512,526.blender,3.474587595986351,0,45,0,0,0,0,0,647075.6322500001,100000000
RFM,256,526.blender,3.466029342433925,0,117,0,0,0,0,0,649159.2253749999,100000000
RFM,128,526.blender,3.4426591043839716,0,290,0,0,0,0,0,654664.6454375,100000000
RFM,64,526.blender,3.380916578655773,0,864,0,0,0,0,0,669826.4705,100000000
RFM,32,526.blender,3.202941171195156,0,2645,0,0,0,0,0,717345.357875,100000000
RFM,20,526.blender,2.9709152448089124,0,5637,0,0,0,0,0,791316.657875,100000000
Dummy,0,526.blender,3.479280086848398,0,0,0,0,0,0,0,646096.5765625001,100000000
Chronus,1024,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus,512,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus,256,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus,128,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus,64,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus,32,544.nab,2.831112240913602,0,0,0,0,0,0,0,842622.9183814875,100000003
Chronus,20,544.nab,2.8296707208489735,0,0,0,0,0,0,0,842858.4877259688,100000003
Chronus+PB,1024,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus+PB,512,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus+PB,256,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus+PB,128,544.nab,2.832560686336232,0,0,0,0,0,0,0,842081.0549568313,100000003
Chronus+PB,64,544.nab,2.8320380582856637,0,0,0,0,0,0,0,842283.8242098126,100000003
Chronus+PB,32,544.nab,2.7465138363595245,0,0,0,0,0,0,0,861809.5019043377,100000003
Chronus+PB,20,544.nab,1.9806533549335459,0,0,0,0,0,0,0,1104179.1928149313,100000003
Graphene,1024,544.nab,2.832560686336232,0,0,0,0,0,0,0,794655.4548125,100000003
Graphene,512,544.nab,2.832560686336232,0,0,0,0,0,0,0,794655.4548125,100000003
Graphene,256,544.nab,2.832560686336232,0,0,0,0,0,0,0,794655.4548125,100000003
Graphene,128,544.nab,2.8323302730383295,2,0,0,0,0,0,0,794756.1990624999,100000003
Graphene,64,544.nab,2.8323302730383295,29,0,0,0,0,0,0,794752.1153124999,100000003
Graphene,32,544.nab,2.8272457080573727,320,0,0,0,0,0,0,796572.5389375,100000003
Graphene,20,544.nab,2.8233843014416653,702,0,0,0,0,0,0,797901.4281875,100000003
Hydra,1024,544.nab,2.8333696760206206,0,0,0,0,0,0,0,794838.218875,100000003
Hydra,512,544.nab,2.8333696760206206,0,0,0,0,0,0,0,794838.218875,100000003
Hydra,256,544.nab,2.8333696760206206,0,0,0,0,0,0,0,794838.218875,100000003
Hydra,128,544.nab,2.8333696760206206,2,0,0,0,0,0,0,794832.8357500001,100000003
Hydra,64,544.nab,2.831927059756066,31,0,0,0,0,0,0,795234.29225,100000003
Hydra,32,544.nab,2.8249346522011183,342,0,0,0,0,0,0,797771.4549375,100000003
Hydra,20,544.nab,2.819762241038683,814,0,0,0,0,0,0,799565.8676875001,100000003
PARA,1024,544.nab,2.827694684086849,374,0,0,0,0,0,0,796645.824,100000003
PARA,512,544.nab,2.823272545453981,733,0,0,0,0,0,0,797891.9525000001,100000003
PARA,256,544.nab,2.813928715984105,1490,0,0,0,0,0,0,800969.1323124999,100000003
PARA,128,544.nab,2.799155556375397,2981,0,0,0,0,0,0,806104.7240625,100000003
PARA,64,544.nab,2.7728268247695502,5968,0,0,0,0,0,0,815677.2564375,100000003
PARA,32,544.nab,2.7225571421166075,12071,0,0,0,0,0,0,834038.9407500001,100000003
PARA,20,544.nab,2.6743248720549535,18578,0,0,0,0,0,0,852667.8788749999,100000003
PRAC-4,1024,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-4,512,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-4,256,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-4,128,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-4,64,544.nab,2.8226356574180755,0,0,0,0,0,0,0,798610.3753750001,100000003
PRAC-4,32,544.nab,2.717123217621565,0,0,0,0,0,0,0,823253.393,100000003
PRAC-4,20,544.nab,1.8194479438492182,0,0,0,0,0,0,0,1148770.437875,100000003
PRAC-2,1024,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-2,512,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-2,256,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-2,128,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-2,64,544.nab,2.82292585529005,0,0,0,0,0,0,0,798653.3890625001,100000003
PRAC-2,32,544.nab,2.72808949988392,0,0,0,0,0,0,0,817169.882375,100000003
PRAC-2,20,544.nab,1.8528326048428077,0,0,0,0,0,0,0,1116008.8360000001,100000003
PRAC-1,1024,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-1,512,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-1,256,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-1,128,544.nab,2.82292585529005,0,0,0,0,0,0,0,798665.4994375,100000003
PRAC-1,64,544.nab,2.8225251556841324,0,0,0,0,0,0,0,798474.5128750001,100000003
PRAC-1,32,544.nab,1.591250158011136,0,0,0,0,0,0,0,1248666.7243125,100000003
PRAC-1,20,544.nab,1.591250158011136,0,0,0,0,0,0,0,1248666.7243125,100000003
PRAC-RFM,1024,544.nab,2.82292585529005,0,37,0,0,0,0,0,798839.91475,100000003
PRAC-RFM,512,544.nab,2.82292585529005,0,37,0,0,0,0,0,798839.91475,100000003
PRAC-RFM,256,544.nab,2.82292585529005,0,37,0,0,0,0,0,798839.91475,100000003
PRAC-RFM,128,544.nab,2.8216042727213626,0,52,0,0,0,0,0,799086.1731250001,100000003
PRAC-RFM,64,544.nab,2.8198839770052,0,178,0,0,0,0,0,800273.0110625001,100000003
PRAC-RFM,32,544.nab,2.806970352780023,0,1060,0,0,0,0,0,810072.224375,100000003
PRAC-RFM,20,544.nab,0.9797514960339514,0,30262,0,0,0,0,0,2271963.5406250004,100000003
RFM,1024,544.nab,2.8309998723219096,0,33,0,0,0,0,0,795326.3215000001,100000003
RFM,512,544.nab,2.831230069202622,0,48,0,0,0,0,0,795301.9035,100000003
RFM,256,544.nab,2.8290219794066442,0,141,0,0,0,0,0,796659.4303125001,100000003
RFM,128,544.nab,2.827128211165211,0,431,0,0,0,0,0,798515.0701250001,100000003
RFM,64,544.nab,2.817992333821165,0,1353,0,0,0,0,0,806357.6058125001,100000003
RFM,32,544.nab,2.7962090732172222,0,3651,0,0,0,0,0,824766.146625,100000003
RFM,20,544.nab,2.7638156784846686,0,6512,0,0,0,0,0,850440.306125,100000003
Dummy,0,544.nab,2.832560686336232,0,0,0,0,0,0,0,794655.4548125,100000003
Chronus,1024,482.sphinx3,0.7728481359857801,0,0,0,0,0,0,0,3722859.6996202567,100000002
Chronus,512,482.sphinx3,0.7727425667073484,0,0,0,0,0,0,0,3723417.0082170814,100000002
Chronus,256,482.sphinx3,0.7725002373700057,0,0,0,0,0,0,0,3724370.0179567565,100000002
Chronus,128,482.sphinx3,0.7721193782394558,0,0,0,0,0,0,0,3724656.0132675255,100000002
Chronus,64,482.sphinx3,0.7706832082613416,0,0,0,0,0,0,0,3729619.564045076,100000002
Chronus,32,482.sphinx3,0.7637626727605354,0,0,0,0,0,0,0,3749744.171971894,100000002
Chronus,20,482.sphinx3,0.7271293201869615,0,0,0,0,0,0,0,3870226.2867118632,100000002
Chronus+PB,1024,482.sphinx3,0.7727490456336972,0,0,0,0,0,0,0,3723153.927372944,100000002
Chronus+PB,512,482.sphinx3,0.7727133322765706,0,0,0,0,0,0,0,3723459.7137162006,100000002
Chronus+PB,256,482.sphinx3,0.7721043848973019,0,0,0,0,0,0,0,3725148.2450429006,100000002
Chronus+PB,128,482.sphinx3,0.7714631794865291,0,0,0,0,0,0,0,3726917.573440819,100000002
Chronus+PB,64,482.sphinx3,0.7666657451344594,0,0,0,0,0,0,0,3741550.7802619943,100000002
Chronus+PB,32,482.sphinx3,0.6013173576222888,0,0,0,0,0,0,0,4396721.56914562,100000002
Chronus+PB,20,482.sphinx3,0.13906829150105668,0,0,0,0,0,0,0,14549229.870379897,100000002
